bus_route_name,bus_name,bus_type,departure_time,duration,reaching_time,star_rating,price,seat_availability
Delhi Airport to Jalandhar,Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),2024-07-18 15:30:00,11h 45m,2024-07-18 03:15:00,4.4,2500,"51 Seats available
25 Window"
Delhi Airport to Jalandhar,Zingbus Plus,Scania A/C Semi Sleeper (2+2),2024-07-18 19:50:00,10h 30m,2024-07-18 06:20:00,4.3,765,"29 Seats available
14 Window"
Chandigarh to Bathinda,Chandigarh Transport Undertaking (CTU) - 165965,HVAC Seater (2+3),2024-07-18 15:10:00,05h 30m,2024-07-18 20:40:00,4.4,371.43,"47 Seats available
18 Window"
Chandigarh to Bathinda,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-07-18 14:50:00,03h 50m,2024-07-18 18:40:00,3.8,500,"39 Seats available
15 Window"
Chandigarh to Bathinda,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-07-18 15:25:00,03h 45m,2024-07-18 19:10:00,4.2,500,"37 Seats available
16 Window"
Chandigarh to Bathinda,NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),2024-07-18 16:25:00,03h 50m,2024-07-18 20:15:00,4.3,510,26 Seats available
Chandigarh to Bathinda,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-07-18 16:55:00,03h 45m,2024-07-18 20:40:00,3.1,600,"41 Seats available
18 Window"
Chandigarh to Bathinda,RATHORE TRAVELS AGENCY,AC Sleeper (2+1),2024-07-18 18:30:00,04h 45m,2024-07-18 23:15:00,4.8,700,"17 Seats available
1 Single"
Chandigarh to Bathinda,Zimindara Travels,AC Sleeper (2+1),2024-07-18 20:00:00,05h 30m,2024-07-18 01:30:00,4.1,810,19 Seats available
Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),2024-07-18 20:00:00,05h 15m,2024-07-18 01:15:00,3.4,666,"36 Seats available
10 Single"
Chandigarh to Bathinda,Zimindara Travels,AC Sleeper (2+1),2024-07-18 20:30:00,05h 20m,2024-07-18 01:50:00,4.1,810,"36 Seats available
24 Window"
Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),2024-07-18 20:40:00,05h 20m,2024-07-18 02:00:00,3.4,858,34 Seats available
Chandigarh to Bathinda,AMBIKA MISHRA TRAVELS,AC Sleeper (2+1),2024-07-18 20:40:00,04h 30m,2024-07-18 01:10:00,2.5,750,"32 Seats available
10 Single"
Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),2024-07-18 19:00:00,04h 00m,2024-07-18 23:00:00,3.4,950,"26 Seats available
8 Single"
Chandigarh to Bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),2024-07-18 21:00:00,04h 30m,2024-07-18 01:30:00,3.4,905,34 Seats available
Chandigarh to Bathinda,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,2024-07-18 22:20:00,03h 30m,2024-07-18 01:50:00,2.8,900,"30 Seats available
8 Single"
Chandigarh to Faridkot,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),2024-07-18 16:20:00,04h 25m,2024-07-18 20:45:00,4.0,600,"38 Seats available
18 Window"
Chandigarh to Patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-07-18 14:50:00,01h 40m,2024-07-18 16:30:00,3.9,200,"41 Seats available
16 Window"
Chandigarh to Patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-07-18 15:25:00,01h 20m,2024-07-18 16:45:00,3.7,200,"42 Seats available
20 Window"
Chandigarh to Patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-07-18 16:55:00,01h 35m,2024-07-18 18:30:00,2.7,200,"43 Seats available
20 Window"
Chandigarh to Patiala,NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),2024-07-18 16:25:00,01h 35m,2024-07-18 18:00:00,3.2,510,26 Seats available
Chandigarh to Patiala,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,2024-07-18 22:20:00,00h 40m,2024-07-18 23:00:00,2.8,600,"22 Seats available
4 Single"
