bus_route_name,bus_name,bus_type,departure_time,duration,reaching_time,star_rating,price,seat_availability
Jaipur (Rajasthan) to Bharatpur,Shree Raj Akanshi travels,A/C Sleeper (2+1),2024-07-18 18:00:00,03h 40m,2024-07-18 21:40:00,3.8,2127,"34 Seats available
20 Window"
Jaipur (Rajasthan) to Bharatpur,Metro Travels,A/C Sleeper (2+1),2024-07-18 18:00:00,04h 45m,2024-07-18 22:45:00,New,1017,36 Seats available
Jaipur (Rajasthan) to Bharatpur,GK Travels,A/C Sleeper (2+1),2024-07-18 18:00:00,03h 45m,2024-07-18 21:45:00,3.6,1799,"26 Seats available
5 Single"
Jaipur (Rajasthan) to Bharatpur,Jai Shrinath Travels,A/C Seater / Sleeper (2+1),2024-07-18 18:30:00,03h 30m,2024-07-18 22:00:00,4.3,999,36 Seats available
Jaipur (Rajasthan) to Bharatpur,GODARA TRAVELS,A/C Seater / Sleeper (2+1),2024-07-18 18:40:00,03h 45m,2024-07-18 22:25:00,3.3,999,"34 Seats available
5 Single"
Jaipur (Rajasthan) to Bharatpur,NueGo,Electric A/C Seater (2+2),2024-07-18 19:00:00,04h 15m,2024-07-18 23:15:00,4.3,528,11 Seats available
Jaipur (Rajasthan) to Bharatpur,Tiwari Travels,A/C Seater / Sleeper (2+1),2024-07-18 19:15:00,04h 00m,2024-07-18 23:15:00,3.5,4000,28 Seats available
Kishangarh to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,2024-07-18 23:50:00,05h 10m,2024-07-18 05:00:00,2.3,350,"36 Seats available
5 Single"
Kishangarh to Jodhpur,Jakhar Travels,A/C Sleeper (2+1),2024-07-18 23:15:00,04h 35m,2024-07-18 03:50:00,3.8,600,"11 Seats available
1 Single"
Kishangarh to Jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:00:00,05h 20m,2024-07-18 03:20:00,3.4,400,"41 Seats available
12 Single"
Kishangarh to Jodhpur,Jakhar Travels And Cargo,A/C Sleeper (2+1),2024-07-18 23:00:00,04h 40m,2024-07-18 03:40:00,3.4,600,"29 Seats available
9 Single"
Kishangarh to Jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:00:00,05h 05m,2024-07-18 03:05:00,3.2,400,"38 Seats available
5 Single"
Kishangarh to Jodhpur,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,04h 30m,2024-07-18 03:00:00,2.8,500,"40 Seats available
6 Single"
Kishangarh to Jodhpur,Jain Shiv Shankar Travels,A/C Seater/Sleeper (2+1),2024-07-18 16:00:00,04h 45m,2024-07-18 20:45:00,2.6,650,"34 Seats available
5 Single"
Kishangarh to Jodhpur,Pooja Travels,A/C Sleeper (2+1),2024-07-18 19:15:00,06h 00m,2024-07-18 01:15:00,2.6,600,32 Seats available
Kishangarh to Jodhpur,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),2024-07-18 23:15:00,03h 55m,2024-07-18 03:10:00,3.6,600,"31 Seats available
8 Single"
Kishangarh to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),2024-07-18 22:40:00,05h 10m,2024-07-18 03:50:00,3.4,450,"40 Seats available
12 Single"
Kishangarh to Jodhpur,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),2024-07-18 21:45:00,04h 45m,2024-07-18 02:30:00,3.4,314,"50 Seats available
6 Single"
Kishangarh to Jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),2024-07-18 23:30:00,04h 25m,2024-07-18 03:55:00,3.4,599,"40 Seats available
12 Single"
Kishangarh to Jodhpur,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),2024-07-18 22:15:00,05h 15m,2024-07-18 03:30:00,3.2,600,"42 Seats available
27 Window"
Kishangarh to Jodhpur,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),2024-07-18 21:00:00,04h 30m,2024-07-18 01:30:00,3.2,450,"40 Seats available
12 Single"
Kishangarh to Jodhpur,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),2024-07-18 20:10:00,04h 25m,2024-07-18 00:35:00,3.2,400,"28 Seats available
4 Single"
Kishangarh to Jodhpur,Gorsiya Travels,A/C Seater / Sleeper (2+1),2024-07-18 21:45:00,04h 15m,2024-07-18 02:00:00,2.9,600,"38 Seats available
10 Single"
Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),2024-07-18 17:30:00,04h 50m,2024-07-18 22:20:00,4.3,370,"24 Seats available
6 Single"
Jaipur (Rajasthan) to Bhilwara,Neeraj travels,A/C Seater / Sleeper (2+1),2024-07-18 23:20:00,05h 05m,2024-07-18 04:25:00,4.0,500,"17 Seats available
1 Single"
Jaipur (Rajasthan) to Bhilwara,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 20:15:00,05h 00m,2024-07-18 01:15:00,4.5,499,"11 Seats available
4 Window"
Jaipur (Rajasthan) to Bhilwara,Sagwan Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:00:00,05h 19m,2024-07-18 03:19:00,3.6,380,"31 Seats available
2 Single"
Jaipur (Rajasthan) to Bhilwara,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 22:30:00,05h 40m,2024-07-18 04:10:00,3.6,475,"24 Seats available
1 Single"
Jaipur (Rajasthan) to Bhilwara,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),2024-07-18 23:15:00,05h 25m,2024-07-18 04:40:00,1.0,475,"32 Seats available
19 Window"
Jaipur (Rajasthan) to Bhilwara,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,2024-07-18 22:30:00,05h 30m,2024-07-18 04:00:00,2.2,350,"22 Seats available
15 Window"
Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,NON A/C Sleeper (2+1),2024-07-18 23:30:00,02h 45m,2024-07-18 02:15:00,1.0,500,"31 Seats available
9 Single"
Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),2024-07-18 23:45:00,03h 45m,2024-07-18 03:30:00,4.1,600,"23 Seats available
7 Single"
Jaipur (Rajasthan) to Bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Bharat Benz A/C Sleeper (2+1),2024-07-18 16:00:00,06h 20m,2024-07-18 22:20:00,4.1,648,"18 Seats available
9 Window"
Jaipur (Rajasthan) to Bhilwara,Humsafar Travels,A/C Seater / Sleeper (2+1),2024-07-18 16:00:00,05h 30m,2024-07-18 21:30:00,4.0,900,19 Seats available
Jaipur (Rajasthan) to Bhilwara,B R Travels,AC Sleeper (2+1),2024-07-18 22:25:00,03h 40m,2024-07-18 02:05:00,3.9,3499,"36 Seats available
24 Window"
Jaipur (Rajasthan) to Bhilwara,Laxmi Shatabdi Travels,NON A/C Sleeper (2+1),2024-07-18 19:30:00,04h 00m,2024-07-18 23:30:00,3.5,700,"12 Seats available
2 Single"
Jaipur (Rajasthan) to Bhilwara,Laxmi Shatabdi Travels,NON AC Seater / Sleeper 2+1,2024-07-18 21:30:00,04h 30m,2024-07-18 02:00:00,3.5,500,"40 Seats available
12 Single"
Jaipur (Rajasthan) to Bhilwara,B.R. Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:25:00,05h 00m,2024-07-18 03:25:00,New,800,38 Seats available
Jaipur (Rajasthan) to Bhilwara,B.R. Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:01:00,03h 30m,2024-07-18 01:31:00,New,1905,38 Seats available
Jaipur (Rajasthan) to Bhilwara,Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-18 23:50:00,04h 25m,2024-07-18 04:15:00,4.3,810,"5 Seats available
2 Window"
Jaipur (Rajasthan) to Bhilwara,Gujarat Travels,Bharat Benz A/C Sleeper (2+1),2024-07-18 17:30:00,06h 00m,2024-07-18 23:30:00,3.4,740,"19 Seats available
6 Single"
Jaipur (Rajasthan) to Bhilwara,Goyal Travels,A/C Seater / Sleeper (2+1),2024-07-18 19:30:00,04h 45m,2024-07-18 00:15:00,3.3,500,"11 Seats available
1 Single"
Jaipur (Rajasthan) to Bhilwara,Goyal Travels,A/C Seater / Sleeper (2+1),2024-07-18 20:00:00,05h 00m,2024-07-18 01:00:00,3.3,450,"18 Seats available
2 Single"
Kota(Rajasthan) to Udaipur,Paras Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,06h 30m,2024-07-18 05:00:00,4.0,352,"5 Seats available
2 Window"
Kota(Rajasthan) to Udaipur,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 22:00:00,07h 00m,2024-07-18 05:00:00,3.8,350,"27 Seats available
6 Single"
Kota(Rajasthan) to Udaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),2024-07-18 22:00:00,07h 00m,2024-07-18 05:00:00,3.5,350,"22 Seats available
2 Single"
Kota(Rajasthan) to Udaipur,AdNavrang Travels,A/C Seater / Sleeper (2+1),2024-07-18 20:15:00,05h 25m,2024-07-18 01:40:00,3.9,324,"28 Seats available
2 Single"
Kota(Rajasthan) to Udaipur,M R Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:50:00,06h 25m,2024-07-18 05:15:00,3.0,400,"17 Seats available
8 Window"
Kota(Rajasthan) to Udaipur,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 18:00:00,04h 30m,2024-07-18 22:30:00,2.9,500,"17 Seats available
7 Window"
Kota(Rajasthan) to Udaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),2024-07-18 17:15:00,05h 05m,2024-07-18 22:20:00,2.2,476,"13 Seats available
2 Single"
Kota(Rajasthan) to Udaipur,Babu Travels,Non A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,06h 45m,2024-07-18 05:15:00,3.5,350,"31 Seats available
4 Single"
Kota(Rajasthan) to Udaipur,Radhey Travels,NON AC Seater / Sleeper 2+1,2024-07-18 22:45:00,07h 15m,2024-07-18 06:00:00,3.2,350,23 Seats available
Kota(Rajasthan) to Udaipur,Babu Travels,A/C Sleeper (2+1),2024-07-18 20:30:00,05h 15m,2024-07-18 01:45:00,2.5,649,"14 Seats available
1 Single"
Kota(Rajasthan) to Udaipur,Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,2024-07-18 20:45:00,04h 45m,2024-07-18 01:30:00,2.2,500,"20 Seats available
3 Single"
Kota(Rajasthan) to Udaipur,Navrang Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,06h 30m,2024-07-18 05:00:00,1.4,369,"34 Seats available
9 Single"
Kota(Rajasthan) to Udaipur,Siddhivinayak Travels,A/C Seater / Sleeper (2+1),2024-07-18 16:35:00,05h 45m,2024-07-18 22:20:00,1.6,477,"6 Seats available
3 Window"
Kota(Rajasthan) to Udaipur,Samreen Travels,AC Sleeper (2+1),2024-07-18 21:00:00,05h 00m,2024-07-18 02:00:00,1.4,800,"9 Seats available
1 Single"
Kota(Rajasthan) to Udaipur,Shree Laxmi Yatra,NON A/C Sleeper (2+1),2024-07-18 20:30:00,06h 00m,2024-07-18 02:30:00,2.7,590,"19 Seats available
7 Single"
Jaipur (Rajasthan) to Pilani,Garhwal Travels,A/C Seater / Sleeper (2+1),2024-07-18 16:30:00,05h 50m,2024-07-18 22:20:00,3.4,462,"38 Seats available
10 Single"
Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 17:30:00,04h 40m,2024-07-18 22:10:00,3.3,370,"38 Seats available
5 Single"
Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 18:10:00,05h 00m,2024-07-18 23:10:00,3.5,415,"24 Seats available
12 Window"
Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 18:30:00,05h 20m,2024-07-18 23:50:00,3.3,278,"30 Seats available
4 Single"
Jaipur (Rajasthan) to Pilani,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-18 19:30:00,04h 25m,2024-07-18 23:55:00,4.6,323,25 Seats available
Jaipur (Rajasthan) to Pilani,R.K Jakhar Travels,A/C Seater / Sleeper (2+1),2024-07-18 21:25:00,05h 05m,2024-07-18 02:30:00,4.1,300,"42 Seats available
27 Window"
Jaipur (Rajasthan) to Pilani,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 23:59:00,06h 09m,2024-07-18 06:08:00,4.0,350,"33 Seats available
4 Single"
Jaipur (Rajasthan) to Pilani,Amit Travels,Non AC Seater (2+3),2024-07-18 15:40:00,05h 40m,2024-07-18 21:20:00,2.1,299,"55 Seats available
22 Window"
Jaipur (Rajasthan) to Pilani,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),2024-07-18 18:10:00,04h 20m,2024-07-18 22:30:00,2.7,370,"40 Seats available
23 Window"
Jaipur (Rajasthan) to Pilani,Amit Travels,A/C Seater / Sleeper (2+1),2024-07-18 23:00:00,05h 00m,2024-07-18 04:00:00,1.9,349,"34 Seats available
5 Single"
Jaipur (Rajasthan) to Mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 21:00:00,05h 30m,2024-07-18 02:30:00,3.0,499,"20 Seats available
5 Single"
Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,2024-07-18 19:00:00,05h 59m,2024-07-18 00:59:00,2.5,300,"39 Seats available
24 Window"
Jaipur (Rajasthan) to Mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),2024-07-18 19:15:00,04h 44m,2024-07-18 23:59:00,1.1,416,"41 Seats available
5 Single"
Jaipur (Rajasthan) to Mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,2024-07-18 20:00:00,05h 50m,2024-07-18 01:50:00,2.5,300,"38 Seats available
4 Single"
Bikaner to Sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),2024-07-18 15:30:00,03h 10m,2024-07-18 18:40:00,4.5,666.67,"23 Seats available
9 Window"
Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),2024-07-18 15:35:00,02h 17m,2024-07-18 17:52:00,3.5,750,"36 Seats available
12 Single"
Bikaner to Sikar,Maharaja Travels,A/C Sleeper (2+1),2024-07-18 16:30:00,04h 15m,2024-07-18 20:45:00,3.6,429,"23 Seats available
5 Single"
Bikaner to Sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 17:00:00,03h 30m,2024-07-18 20:30:00,4.4,476,"23 Seats available
12 Window"
Bikaner to Sikar,Neelam Travels,A/C Seater / Sleeper (2+1),2024-07-18 18:30:00,04h 30m,2024-07-18 23:00:00,3.3,400,"23 Seats available
1 Single"
Bikaner to Sikar,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-18 19:15:00,03h 15m,2024-07-18 22:30:00,4.6,476,"31 Seats available
16 Window"
Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),2024-07-18 19:30:00,03h 50m,2024-07-18 23:20:00,4.0,333,"31 Seats available
3 Single"
Bikaner to Sikar,Nandu V.K. Travels,A/C Seater / Sleeper (2+1),2024-07-18 19:30:00,04h 15m,2024-07-18 23:45:00,3.2,800,"30 Seats available
10 Single"
Bikaner to Sikar,Salasar Travels,A/C Sleeper (2+1),2024-07-18 22:00:00,04h 00m,2024-07-18 02:00:00,3.1,484,"30 Seats available
10 Single"
Bikaner to Sikar,Milan Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,04h 00m,2024-07-18 02:30:00,4.1,476,"26 Seats available
7 Single"
Bikaner to Sikar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,04h 29m,2024-07-18 02:59:00,3.5,350,"34 Seats available
10 Single"
Bikaner to Sikar,Maharaja Travels,A/C Seater / Sleeper (2+1),2024-07-18 22:30:00,04h 15m,2024-07-18 02:45:00,3.1,333,"33 Seats available
3 Single"
Bikaner to Sikar,Maharaja Travels,NON AC Seater / Sleeper 2+1,2024-07-18 22:45:00,04h 15m,2024-07-18 03:00:00,3.1,280,"36 Seats available
5 Single"
Bikaner to Sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),2024-07-18 23:00:00,04h 15m,2024-07-18 03:15:00,3.5,750,"24 Seats available
6 Single"
Bikaner to Sikar,Suman Supreme Travels,A/C Seater / Sleeper (2+1),2024-07-18 23:00:00,04h 25m,2024-07-18 03:25:00,3.8,350,"44 Seats available
6 Single"
